datetime_utc,datetime_local,load_MW,load_GW,temperature_c,humidity_pct,is_weekend,is_peak_hour,hour,weekday,month
2022-09-23 15:00:00+00:00,2022-09-23 17:00:00+02:00,56364.06,56.364059999999995,16.9,57,0,1,17,4,9
2022-09-23 16:00:00+00:00,2022-09-23 18:00:00+02:00,56624.905,56.624905,16.1,64,0,1,18,4,9
2022-09-23 17:00:00+00:00,2022-09-23 19:00:00+02:00,57616.0,57.616,13.8,80,0,1,19,4,9
2022-09-23 18:00:00+00:00,2022-09-23 20:00:00+02:00,55550.65,55.550650000000005,13.8,72,0,1,20,4,9
2022-09-23 19:00:00+00:00,2022-09-23 21:00:00+02:00,51894.08,51.89408,14.0,69,0,0,21,4,9
2022-09-23 20:00:00+00:00,2022-09-23 22:00:00+02:00,48644.7625,48.6447625,11.7,81,0,0,22,4,9
2022-09-23 21:00:00+00:00,2022-09-23 23:00:00+02:00,45258.905,45.258905,12.2,77,0,0,23,4,9
2022-09-23 22:00:00+00:00,2022-09-24 00:00:00+02:00,42645.0925,42.6450925,11.2,83,1,0,0,5,9
2022-09-23 23:00:00+00:00,2022-09-24 01:00:00+02:00,40927.2225,40.927222500000006,10.8,87,1,0,1,5,9
2022-09-24 00:00:00+00:00,2022-09-24 02:00:00+02:00,39903.7275,39.9037275,10.6,89,1,0,2,5,9
2022-09-24 01:00:00+00:00,2022-09-24 03:00:00+02:00,39777.7875,39.777787499999995,9.1,93,1,0,3,5,9
2022-09-24 02:00:00+00:00,2022-09-24 04:00:00+02:00,39767.05,39.767050000000005,9.4,91,1,0,4,5,9
2022-09-24 03:00:00+00:00,2022-09-24 05:00:00+02:00,40793.96,40.79396,8.4,93,1,0,5,5,9
2022-09-24 04:00:00+00:00,2022-09-24 06:00:00+02:00,42694.0325,42.6940325,7.6,96,1,0,6,5,9
2022-09-24 05:00:00+00:00,2022-09-24 07:00:00+02:00,44971.5575,44.9715575,6.8,99,1,0,7,5,9
2022-09-24 06:00:00+00:00,2022-09-24 08:00:00+02:00,48143.57,48.14357,7.9,97,1,1,8,5,9
2022-09-24 07:00:00+00:00,2022-09-24 09:00:00+02:00,51038.2425,51.0382425,10.2,89,1,1,9,5,9
2022-09-24 08:00:00+00:00,2022-09-24 10:00:00+02:00,52777.31,52.77731,12.6,81,1,1,10,5,9
2022-09-24 09:00:00+00:00,2022-09-24 11:00:00+02:00,53753.5,53.7535,13.1,80,1,1,11,5,9
2022-09-24 10:00:00+00:00,2022-09-24 12:00:00+02:00,53183.83,53.18383,14.7,74,1,1,12,5,9
2022-09-24 11:00:00+00:00,2022-09-24 13:00:00+02:00,51085.53,51.08553,16.8,65,1,1,13,5,9
2022-09-24 12:00:00+00:00,2022-09-24 14:00:00+02:00,49501.54,49.50154,17.5,58,1,1,14,5,9
2022-09-24 13:00:00+00:00,2022-09-24 15:00:00+02:00,49129.43,49.12943,18.2,58,1,1,15,5,9
2022-09-24 14:00:00+00:00,2022-09-24 16:00:00+02:00,48660.3425,48.6603425,18.0,58,1,1,16,5,9
2022-09-24 15:00:00+00:00,2022-09-24 17:00:00+02:00,49366.315,49.366315,17.5,61,1,1,17,5,9
2022-09-24 16:00:00+00:00,2022-09-24 18:00:00+02:00,50539.635,50.539635000000004,15.5,74,1,1,18,5,9
2022-09-24 17:00:00+00:00,2022-09-24 19:00:00+02:00,51421.104999999996,51.421105,14.3,84,1,1,19,5,9
2022-09-24 18:00:00+00:00,2022-09-24 20:00:00+02:00,49295.130000000005,49.29513000000001,14.2,82,1,1,20,5,9
2022-09-24 19:00:00+00:00,2022-09-24 21:00:00+02:00,46383.815,46.383815000000006,12.4,89,1,0,21,5,9
2022-09-24 20:00:00+00:00,2022-09-24 22:00:00+02:00,43677.505,43.677505,12.0,93,1,0,22,5,9
2022-09-24 21:00:00+00:00,2022-09-24 23:00:00+02:00,40968.305,40.968305,12.4,88,1,0,23,5,9
2022-09-24 22:00:00+00:00,2022-09-25 00:00:00+02:00,38726.125,38.726125,11.4,93,1,0,0,6,9
2022-09-24 23:00:00+00:00,2022-09-25 01:00:00+02:00,36904.755000000005,36.904755,11.1,93,1,0,1,6,9
2022-09-25 00:00:00+00:00,2022-09-25 02:00:00+02:00,36145.175,36.145175,12.8,96,1,0,2,6,9
2022-09-25 01:00:00+00:00,2022-09-25 03:00:00+02:00,35827.185,35.827185,12.9,96,1,0,3,6,9
2022-09-25 02:00:00+00:00,2022-09-25 04:00:00+02:00,35578.8925,35.5788925,12.5,96,1,0,4,6,9
2022-09-25 03:00:00+00:00,2022-09-25 05:00:00+02:00,36422.385,36.422385000000006,12.2,95,1,0,5,6,9
2022-09-25 04:00:00+00:00,2022-09-25 06:00:00+02:00,37018.0225,37.0180225,11.6,92,1,0,6,6,9
2022-09-25 05:00:00+00:00,2022-09-25 07:00:00+02:00,38618.8425,38.6188425,11.3,92,1,0,7,6,9
2022-09-25 06:00:00+00:00,2022-09-25 08:00:00+02:00,41846.6025,41.8466025,11.5,92,1,1,8,6,9
2022-09-25 07:00:00+00:00,2022-09-25 09:00:00+02:00,44725.99,44.725989999999996,12.2,91,1,1,9,6,9
2022-09-25 08:00:00+00:00,2022-09-25 10:00:00+02:00,46940.8075,46.940807500000005,12.8,88,1,1,10,6,9
2022-09-25 09:00:00+00:00,2022-09-25 11:00:00+02:00,49084.18,49.08418,13.8,80,1,1,11,6,9
2022-09-25 10:00:00+00:00,2022-09-25 12:00:00+02:00,48884.185,48.884184999999995,14.5,79,1,1,12,6,9
2022-09-25 11:00:00+00:00,2022-09-25 13:00:00+02:00,47337.3225,47.3373225,15.1,75,1,1,13,6,9
2022-09-25 12:00:00+00:00,2022-09-25 14:00:00+02:00,45967.95,45.967949999999995,13.3,82,1,1,14,6,9
2022-09-25 13:00:00+00:00,2022-09-25 15:00:00+02:00,45201.8925,45.2018925,14.0,77,1,1,15,6,9
2022-09-25 14:00:00+00:00,2022-09-25 16:00:00+02:00,45074.784999999996,45.074785,14.6,72,1,1,16,6,9
2022-09-25 15:00:00+00:00,2022-09-25 17:00:00+02:00,46604.927500000005,46.6049275,14.8,69,1,1,17,6,9
2022-09-25 16:00:00+00:00,2022-09-25 18:00:00+02:00,48304.2425,48.3042425,14.8,69,1,1,18,6,9
2022-09-25 17:00:00+00:00,2022-09-25 19:00:00+02:00,49774.83,49.77483,13.1,80,1,1,19,6,9
2022-09-25 18:00:00+00:00,2022-09-25 20:00:00+02:00,48767.945,48.767945,12.7,78,1,1,20,6,9
2022-09-25 19:00:00+00:00,2022-09-25 21:00:00+02:00,46540.27,46.54027,11.8,81,1,0,21,6,9
2022-09-25 20:00:00+00:00,2022-09-25 22:00:00+02:00,45236.8275,45.2368275,10.5,85,1,0,22,6,9
2022-09-25 21:00:00+00:00,2022-09-25 23:00:00+02:00,42790.2575,42.7902575,9.9,85,1,0,23,6,9
2022-09-25 22:00:00+00:00,2022-09-26 00:00:00+02:00,40928.457500000004,40.92845750000001,9.2,83,0,0,0,0,9
2022-09-25 23:00:00+00:00,2022-09-26 01:00:00+02:00,39917.5075,39.9175075,8.6,83,0,0,1,0,9
2022-09-26 00:00:00+00:00,2022-09-26 02:00:00+02:00,39677.8225,39.677822500000005,7.6,89,0,0,2,0,9
2022-09-26 01:00:00+00:00,2022-09-26 03:00:00+02:00,40131.2275,40.1312275,6.7,93,0,0,3,0,9
2022-09-26 02:00:00+00:00,2022-09-26 04:00:00+02:00,42087.94,42.08794,6.5,94,0,0,4,0,9
2022-09-26 03:00:00+00:00,2022-09-26 05:00:00+02:00,46169.59,46.16959,6.8,95,0,0,5,0,9
2022-09-26 04:00:00+00:00,2022-09-26 06:00:00+02:00,54297.557499999995,54.297557499999996,6.6,96,0,0,6,0,9
2022-09-26 05:00:00+00:00,2022-09-26 07:00:00+02:00,59697.1925,59.6971925,6.8,96,0,0,7,0,9
2022-09-26 06:00:00+00:00,2022-09-26 08:00:00+02:00,62288.2825,62.2882825,7.8,96,0,1,8,0,9
2022-09-26 07:00:00+00:00,2022-09-26 09:00:00+02:00,62950.09,62.950089999999996,9.7,91,0,1,9,0,9
2022-09-26 08:00:00+00:00,2022-09-26 10:00:00+02:00,65095.9675,65.0959675,11.4,79,0,1,10,0,9
2022-09-26 09:00:00+00:00,2022-09-26 11:00:00+02:00,66256.95749999999,66.25695749999998,13.0,70,0,1,11,0,9
2022-09-26 10:00:00+00:00,2022-09-26 12:00:00+02:00,66665.01,66.66501,13.8,65,0,1,12,0,9
2022-09-26 11:00:00+00:00,2022-09-26 13:00:00+02:00,66045.035,66.045035,14.5,60,0,1,13,0,9
2022-09-26 12:00:00+00:00,2022-09-26 14:00:00+02:00,64814.832500000004,64.81483250000001,13.8,64,0,1,14,0,9
2022-09-26 13:00:00+00:00,2022-09-26 15:00:00+02:00,63941.945,63.941945,13.8,64,0,1,15,0,9
2022-09-26 14:00:00+00:00,2022-09-26 16:00:00+02:00,62760.6875,62.7606875,13.4,65,0,1,16,0,9
2022-09-26 15:00:00+00:00,2022-09-26 17:00:00+02:00,62579.625,62.579625,13.3,70,0,1,17,0,9
2022-09-26 16:00:00+00:00,2022-09-26 18:00:00+02:00,62359.707500000004,62.359707500000006,12.9,75,0,1,18,0,9
2022-09-26 17:00:00+00:00,2022-09-26 19:00:00+02:00,63204.72,63.20472,12.5,76,0,1,19,0,9
2022-09-26 18:00:00+00:00,2022-09-26 20:00:00+02:00,60971.125,60.971125,11.6,87,0,1,20,0,9
2022-09-26 19:00:00+00:00,2022-09-26 21:00:00+02:00,57259.9875,57.2599875,11.4,89,0,0,21,0,9
2022-09-26 20:00:00+00:00,2022-09-26 22:00:00+02:00,53512.935,53.512935,11.3,90,0,0,22,0,9
2022-09-26 21:00:00+00:00,2022-09-26 23:00:00+02:00,49398.39,49.39839,11.3,90,0,0,23,0,9
2022-09-26 22:00:00+00:00,2022-09-27 00:00:00+02:00,45286.755000000005,45.28675500000001,11.2,90,0,0,0,1,9
2022-09-26 23:00:00+00:00,2022-09-27 01:00:00+02:00,43733.5525,43.733552499999995,11.0,92,0,0,1,1,9
2022-09-27 00:00:00+00:00,2022-09-27 02:00:00+02:00,42620.6075,42.6206075,10.4,91,0,0,2,1,9
2022-09-27 01:00:00+00:00,2022-09-27 03:00:00+02:00,42821.41,42.82141,10.3,91,0,0,3,1,9
2022-09-27 02:00:00+00:00,2022-09-27 04:00:00+02:00,44274.325,44.274325,10.1,93,0,0,4,1,9
2022-09-27 03:00:00+00:00,2022-09-27 05:00:00+02:00,47828.3525,47.8283525,9.9,91,0,0,5,1,9
2022-09-27 04:00:00+00:00,2022-09-27 06:00:00+02:00,54989.07,54.98907,9.7,89,0,0,6,1,9
2022-09-27 05:00:00+00:00,2022-09-27 07:00:00+02:00,60365.915,60.365915,9.6,88,0,0,7,1,9
2022-09-27 06:00:00+00:00,2022-09-27 08:00:00+02:00,63044.2775,63.0442775,9.5,89,0,1,8,1,9
2022-09-27 07:00:00+00:00,2022-09-27 09:00:00+02:00,63673.795,63.673795,9.9,87,0,1,9,1,9
2022-09-27 08:00:00+00:00,2022-09-27 10:00:00+02:00,64312.665,64.312665,10.4,81,0,1,10,1,9
2022-09-27 09:00:00+00:00,2022-09-27 11:00:00+02:00,65352.895,65.352895,11.4,77,0,1,11,1,9
2022-09-27 10:00:00+00:00,2022-09-27 12:00:00+02:00,64725.197499999995,64.7251975,11.7,73,0,1,12,1,9
2022-09-27 11:00:00+00:00,2022-09-27 13:00:00+02:00,64134.0175,64.1340175,11.6,75,0,1,13,1,9
2022-09-27 12:00:00+00:00,2022-09-27 14:00:00+02:00,63214.3725,63.214372499999996,11.3,75,0,1,14,1,9
2022-09-27 13:00:00+00:00,2022-09-27 15:00:00+02:00,62702.035,62.702035,12.5,71,0,1,15,1,9
2022-09-27 14:00:00+00:00,2022-09-27 16:00:00+02:00,60638.4275,60.6384275,10.9,77,0,1,16,1,9
2022-09-27 15:00:00+00:00,2022-09-27 17:00:00+02:00,60425.7475,60.4257475,11.6,73,0,1,17,1,9
2022-09-27 16:00:00+00:00,2022-09-27 18:00:00+02:00,60910.79,60.91079,11.5,70,0,1,18,1,9
2022-09-27 17:00:00+00:00,2022-09-27 19:00:00+02:00,61482.405,61.482405,10.9,69,0,1,19,1,9
2022-09-27 18:00:00+00:00,2022-09-27 20:00:00+02:00,58542.5775,58.5425775,9.7,74,0,1,20,1,9
2022-09-27 19:00:00+00:00,2022-09-27 21:00:00+02:00,54196.8975,54.1968975,9.2,77,0,0,21,1,9
2022-09-27 20:00:00+00:00,2022-09-27 22:00:00+02:00,50483.0525,50.4830525,8.4,79,0,0,22,1,9
2022-09-27 21:00:00+00:00,2022-09-27 23:00:00+02:00,47398.575,47.398574999999994,7.6,84,0,0,23,1,9
2022-09-27 22:00:00+00:00,2022-09-28 00:00:00+02:00,44441.4625,44.4414625,7.8,82,0,0,0,2,9
2022-09-27 23:00:00+00:00,2022-09-28 01:00:00+02:00,42672.51,42.67251,7.7,85,0,0,1,2,9
2022-09-28 00:00:00+00:00,2022-09-28 02:00:00+02:00,42003.17,42.00317,8.1,95,0,0,2,2,9
2022-09-28 01:00:00+00:00,2022-09-28 03:00:00+02:00,42182.6375,42.1826375,8.5,94,0,0,3,2,9
2022-09-28 02:00:00+00:00,2022-09-28 04:00:00+02:00,43305.61,43.30561,8.8,93,0,0,4,2,9
2022-09-28 03:00:00+00:00,2022-09-28 05:00:00+02:00,46491.1125,46.4911125,9.2,92,0,0,5,2,9
2022-09-28 04:00:00+00:00,2022-09-28 06:00:00+02:00,54462.317500000005,54.462317500000005,9.1,91,0,0,6,2,9
2022-09-28 05:00:00+00:00,2022-09-28 07:00:00+02:00,59680.9675,59.6809675,8.4,90,0,0,7,2,9
2022-09-28 06:00:00+00:00,2022-09-28 08:00:00+02:00,62360.94,62.36094,7.8,91,0,1,8,2,9
2022-09-28 07:00:00+00:00,2022-09-28 09:00:00+02:00,63041.5875,63.0415875,8.9,82,0,1,9,2,9
2022-09-28 08:00:00+00:00,2022-09-28 10:00:00+02:00,64130.875,64.130875,10.0,76,0,1,10,2,9
2022-09-28 09:00:00+00:00,2022-09-28 11:00:00+02:00,64606.244999999995,64.606245,10.9,69,0,1,11,2,9
2022-09-28 10:00:00+00:00,2022-09-28 12:00:00+02:00,64493.4975,64.4934975,12.1,58,0,1,12,2,9
2022-09-28 11:00:00+00:00,2022-09-28 13:00:00+02:00,63410.265,63.410265,12.6,55,0,1,13,2,9
2022-09-28 12:00:00+00:00,2022-09-28 14:00:00+02:00,61745.8175,61.745817499999994,11.9,66,0,1,14,2,9
2022-09-28 13:00:00+00:00,2022-09-28 15:00:00+02:00,60387.1,60.3871,12.9,58,0,1,15,2,9
2022-09-28 14:00:00+00:00,2022-09-28 16:00:00+02:00,58991.45,58.99145,13.3,56,0,1,16,2,9
2022-09-28 15:00:00+00:00,2022-09-28 17:00:00+02:00,59230.8725,59.2308725,13.2,55,0,1,17,2,9
2022-09-28 16:00:00+00:00,2022-09-28 18:00:00+02:00,59670.4075,59.6704075,12.7,62,0,1,18,2,9
2022-09-28 17:00:00+00:00,2022-09-28 19:00:00+02:00,60765.305,60.765305,11.0,70,0,1,19,2,9
2022-09-28 18:00:00+00:00,2022-09-28 20:00:00+02:00,58340.0175,58.3400175,9.6,75,0,1,20,2,9
2022-09-28 19:00:00+00:00,2022-09-28 21:00:00+02:00,54605.21,54.60521,8.1,82,0,0,21,2,9
2022-09-28 20:00:00+00:00,2022-09-28 22:00:00+02:00,50870.0075,50.8700075,7.1,86,0,0,22,2,9
2022-09-28 21:00:00+00:00,2022-09-28 23:00:00+02:00,47153.8825,47.1538825,7.1,86,0,0,23,2,9
2022-09-28 22:00:00+00:00,2022-09-29 00:00:00+02:00,44308.065,44.308065,7.5,84,0,0,0,3,9
2022-09-28 23:00:00+00:00,2022-09-29 01:00:00+02:00,42333.96000000001,42.333960000000005,6.9,86,0,0,1,3,9
2022-09-29 00:00:00+00:00,2022-09-29 02:00:00+02:00,41955.7975,41.9557975,7.3,86,0,0,2,3,9
2022-09-29 01:00:00+00:00,2022-09-29 03:00:00+02:00,42488.515,42.488515,5.2,95,0,0,3,3,9
2022-09-29 02:00:00+00:00,2022-09-29 04:00:00+02:00,43782.85,43.782849999999996,6.3,91,0,0,4,3,9
2022-09-29 03:00:00+00:00,2022-09-29 05:00:00+02:00,47678.155,47.678155,4.9,97,0,0,5,3,9
2022-09-29 04:00:00+00:00,2022-09-29 06:00:00+02:00,55081.9225,55.0819225,5.8,98,0,0,6,3,9
2022-09-29 05:00:00+00:00,2022-09-29 07:00:00+02:00,59988.97,59.98897,5.7,97,0,0,7,3,9
2022-09-29 06:00:00+00:00,2022-09-29 08:00:00+02:00,62314.8025,62.3148025,5.3,98,0,1,8,3,9
2022-09-29 07:00:00+00:00,2022-09-29 09:00:00+02:00,62861.4625,62.8614625,7.2,92,0,1,9,3,9
2022-09-29 08:00:00+00:00,2022-09-29 10:00:00+02:00,63637.8875,63.6378875,8.7,88,0,1,10,3,9
2022-09-29 09:00:00+00:00,2022-09-29 11:00:00+02:00,64036.1825,64.03618250000001,10.4,81,0,1,11,3,9
2022-09-29 10:00:00+00:00,2022-09-29 12:00:00+02:00,63791.76,63.791760000000004,11.8,74,0,1,12,3,9
2022-09-29 11:00:00+00:00,2022-09-29 13:00:00+02:00,62538.4225,62.5384225,13.1,68,0,1,13,3,9
2022-09-29 12:00:00+00:00,2022-09-29 14:00:00+02:00,60756.1575,60.7561575,13.0,63,0,1,14,3,9
2022-09-29 13:00:00+00:00,2022-09-29 15:00:00+02:00,59422.2775,59.4222775,13.9,60,0,1,15,3,9
2022-09-29 14:00:00+00:00,2022-09-29 16:00:00+02:00,58627.58,58.62758,13.7,59,0,1,16,3,9
2022-09-29 15:00:00+00:00,2022-09-29 17:00:00+02:00,59174.5875,59.1745875,13.5,58,0,1,17,3,9
2022-09-29 16:00:00+00:00,2022-09-29 18:00:00+02:00,59625.425,59.625425,13.0,66,0,1,18,3,9
2022-09-29 17:00:00+00:00,2022-09-29 19:00:00+02:00,60816.0075,60.8160075,11.0,74,0,1,19,3,9
2022-09-29 18:00:00+00:00,2022-09-29 20:00:00+02:00,58627.7875,58.6277875,9.3,80,0,1,20,3,9
2022-09-29 19:00:00+00:00,2022-09-29 21:00:00+02:00,55168.0075,55.1680075,8.3,83,0,0,21,3,9
2022-09-29 20:00:00+00:00,2022-09-29 22:00:00+02:00,51369.7475,51.369747499999995,8.1,82,0,0,22,3,9
2022-09-29 21:00:00+00:00,2022-09-29 23:00:00+02:00,47343.4375,47.3434375,8.3,81,0,0,23,3,9
2022-09-29 22:00:00+00:00,2022-09-30 00:00:00+02:00,44391.975,44.391974999999995,6.8,87,0,0,0,4,9
2022-09-29 23:00:00+00:00,2022-09-30 01:00:00+02:00,42300.917499999996,42.3009175,5.4,92,0,0,1,4,9
2022-09-30 00:00:00+00:00,2022-09-30 02:00:00+02:00,41828.2425,41.8282425,6.4,96,0,0,2,4,9
2022-09-30 01:00:00+00:00,2022-09-30 03:00:00+02:00,42079.3575,42.0793575,5.7,94,0,0,3,4,9
2022-09-30 02:00:00+00:00,2022-09-30 04:00:00+02:00,43419.585,43.419585,5.5,92,0,0,4,4,9
2022-09-30 03:00:00+00:00,2022-09-30 05:00:00+02:00,46888.975,46.888975,5.1,93,0,0,5,4,9
2022-09-30 04:00:00+00:00,2022-09-30 06:00:00+02:00,54323.745,54.323745,3.7,96,0,0,6,4,9
2022-09-30 05:00:00+00:00,2022-09-30 07:00:00+02:00,59197.7625,59.197762499999996,3.4,96,0,0,7,4,9
2022-09-30 06:00:00+00:00,2022-09-30 08:00:00+02:00,61688.740000000005,61.68874,4.2,96,0,1,8,4,9
2022-09-30 07:00:00+00:00,2022-09-30 09:00:00+02:00,62075.44,62.07544,6.5,90,0,1,9,4,9
2022-09-30 08:00:00+00:00,2022-09-30 10:00:00+02:00,62054.98,62.05498,8.9,82,0,1,10,4,9
2022-09-30 09:00:00+00:00,2022-09-30 11:00:00+02:00,62361.515,62.361515,11.0,77,0,1,11,4,9
2022-09-30 10:00:00+00:00,2022-09-30 12:00:00+02:00,61516.2175,61.516217499999996,12.9,71,0,1,12,4,9
2022-09-30 11:00:00+00:00,2022-09-30 13:00:00+02:00,60690.63,60.69063,14.4,64,0,1,13,4,9
2022-09-30 12:00:00+00:00,2022-09-30 14:00:00+02:00,58725.58,58.72558,15.3,57,0,1,14,4,9
2022-09-30 13:00:00+00:00,2022-09-30 15:00:00+02:00,57887.455,57.887455,15.8,53,0,1,15,4,9
2022-09-30 14:00:00+00:00,2022-09-30 16:00:00+02:00,57253.4025,57.2534025,15.8,52,0,1,16,4,9
2022-09-30 15:00:00+00:00,2022-09-30 17:00:00+02:00,57152.0525,57.152052499999996,15.5,53,0,1,17,4,9
2022-09-30 16:00:00+00:00,2022-09-30 18:00:00+02:00,58254.4675,58.2544675,14.6,70,0,1,18,4,9
2022-09-30 17:00:00+00:00,2022-09-30 19:00:00+02:00,59940.6225,59.940622499999996,11.0,76,0,1,19,4,9
2022-09-30 18:00:00+00:00,2022-09-30 20:00:00+02:00,57372.9775,57.3729775,10.4,77,0,1,20,4,9
2022-09-30 19:00:00+00:00,2022-09-30 21:00:00+02:00,53665.4975,53.6654975,10.5,75,0,0,21,4,9
2022-09-30 20:00:00+00:00,2022-09-30 22:00:00+02:00,50888.17,50.888169999999995,10.4,74,0,0,22,4,9
2022-09-30 21:00:00+00:00,2022-09-30 23:00:00+02:00,48091.62,48.091620000000006,9.3,82,0,0,23,4,9
2022-09-30 22:00:00+00:00,2022-10-01 00:00:00+02:00,45219.2425,45.2192425,8.1,88,1,0,0,5,10
2022-09-30 23:00:00+00:00,2022-10-01 01:00:00+02:00,43394.5175,43.3945175,7.8,89,1,0,1,5,10
2022-10-01 00:00:00+00:00,2022-10-01 02:00:00+02:00,42783.19,42.783190000000005,8.4,86,1,0,2,5,10
2022-10-01 01:00:00+00:00,2022-10-01 03:00:00+02:00,42624.6075,42.624607499999996,8.5,84,1,0,3,5,10
2022-10-01 02:00:00+00:00,2022-10-01 04:00:00+02:00,42833.8425,42.833842499999996,9.2,80,1,0,4,5,10
2022-10-01 03:00:00+00:00,2022-10-01 05:00:00+02:00,43837.955,43.837955,9.8,77,1,0,5,5,10
2022-10-01 04:00:00+00:00,2022-10-01 06:00:00+02:00,45948.89,45.94889,9.8,80,1,0,6,5,10
2022-10-01 05:00:00+00:00,2022-10-01 07:00:00+02:00,48727.69,48.72769,9.5,88,1,0,7,5,10
2022-10-01 06:00:00+00:00,2022-10-01 08:00:00+02:00,51936.335,51.936335,9.8,88,1,1,8,5,10
2022-10-01 07:00:00+00:00,2022-10-01 09:00:00+02:00,54669.5675,54.6695675,10.0,88,1,1,9,5,10
2022-10-01 08:00:00+00:00,2022-10-01 10:00:00+02:00,56268.61,56.26861,10.3,89,1,1,10,5,10
2022-10-01 09:00:00+00:00,2022-10-01 11:00:00+02:00,57643.9825,57.6439825,10.8,90,1,1,11,5,10
2022-10-01 10:00:00+00:00,2022-10-01 12:00:00+02:00,56891.075,56.891074999999994,11.4,88,1,1,12,5,10
2022-10-01 11:00:00+00:00,2022-10-01 13:00:00+02:00,55755.3425,55.7553425,12.9,84,1,1,13,5,10
2022-10-01 12:00:00+00:00,2022-10-01 14:00:00+02:00,54101.2375,54.1012375,12.8,85,1,1,14,5,10
2022-10-01 13:00:00+00:00,2022-10-01 15:00:00+02:00,52908.91,52.908910000000006,14.3,79,1,1,15,5,10
2022-10-01 14:00:00+00:00,2022-10-01 16:00:00+02:00,52321.9625,52.3219625,15.5,76,1,1,16,5,10
2022-10-01 15:00:00+00:00,2022-10-01 17:00:00+02:00,52554.28,52.55428,16.6,69,1,1,17,5,10
2022-10-01 16:00:00+00:00,2022-10-01 18:00:00+02:00,53470.455,53.470455,15.4,74,1,1,18,5,10
2022-10-01 17:00:00+00:00,2022-10-01 19:00:00+02:00,54421.1475,54.4211475,14.3,78,1,1,19,5,10
2022-10-01 18:00:00+00:00,2022-10-01 20:00:00+02:00,52203.075,52.203075,12.5,88,1,1,20,5,10
2022-10-01 19:00:00+00:00,2022-10-01 21:00:00+02:00,49632.19,49.63219,12.9,87,1,0,21,5,10
2022-10-01 20:00:00+00:00,2022-10-01 22:00:00+02:00,47378.815,47.378815,12.1,89,1,0,22,5,10
2022-10-01 21:00:00+00:00,2022-10-01 23:00:00+02:00,44468.185,44.468185,11.2,91,1,0,23,5,10
2022-10-01 22:00:00+00:00,2022-10-02 00:00:00+02:00,42035.1625,42.0351625,10.8,92,1,0,0,6,10
2022-10-01 23:00:00+00:00,2022-10-02 01:00:00+02:00,40408.8525,40.4088525,10.8,92,1,0,1,6,10
2022-10-02 00:00:00+00:00,2022-10-02 02:00:00+02:00,39152.792499999996,39.1527925,11.2,94,1,0,2,6,10
2022-10-02 01:00:00+00:00,2022-10-02 03:00:00+02:00,38802.2975,38.8022975,11.1,94,1,0,3,6,10
2022-10-02 02:00:00+00:00,2022-10-02 04:00:00+02:00,38999.415,38.999415,11.6,95,1,0,4,6,10
2022-10-02 03:00:00+00:00,2022-10-02 05:00:00+02:00,39303.7375,39.303737500000004,11.6,95,1,0,5,6,10
2022-10-02 04:00:00+00:00,2022-10-02 06:00:00+02:00,40131.8575,40.131857499999995,12.2,93,1,0,6,6,10
2022-10-02 05:00:00+00:00,2022-10-02 07:00:00+02:00,42148.66,42.14866000000001,12.3,94,1,0,7,6,10
2022-10-02 06:00:00+00:00,2022-10-02 08:00:00+02:00,45193.8125,45.1938125,12.4,94,1,1,8,6,10
2022-10-02 07:00:00+00:00,2022-10-02 09:00:00+02:00,48233.0525,48.2330525,12.7,94,1,1,9,6,10
2022-10-02 08:00:00+00:00,2022-10-02 10:00:00+02:00,50232.8625,50.2328625,13.0,93,1,1,10,6,10
2022-10-02 09:00:00+00:00,2022-10-02 11:00:00+02:00,51494.4075,51.4944075,13.1,93,1,1,11,6,10
2022-10-02 10:00:00+00:00,2022-10-02 12:00:00+02:00,51574.83,51.57483,13.3,92,1,1,12,6,10
2022-10-02 11:00:00+00:00,2022-10-02 13:00:00+02:00,50294.8875,50.294887499999994,13.5,93,1,1,13,6,10
2022-10-02 12:00:00+00:00,2022-10-02 14:00:00+02:00,48931.0175,48.9310175,13.2,93,1,1,14,6,10
2022-10-02 13:00:00+00:00,2022-10-02 15:00:00+02:00,48380.2025,48.3802025,13.3,95,1,1,15,6,10
2022-10-02 14:00:00+00:00,2022-10-02 16:00:00+02:00,47805.565,47.805565,14.2,88,1,1,16,6,10
2022-10-02 15:00:00+00:00,2022-10-02 17:00:00+02:00,48533.5475,48.5335475,14.2,90,1,1,17,6,10
2022-10-02 16:00:00+00:00,2022-10-02 18:00:00+02:00,49784.935,49.784935,13.9,92,1,1,18,6,10
2022-10-02 17:00:00+00:00,2022-10-02 19:00:00+02:00,51285.4975,51.2854975,12.8,93,1,1,19,6,10
2022-10-02 18:00:00+00:00,2022-10-02 20:00:00+02:00,49475.825,49.475825,11.9,92,1,1,20,6,10
2022-10-02 19:00:00+00:00,2022-10-02 21:00:00+02:00,47496.792499999996,47.4967925,10.5,91,1,0,21,6,10
2022-10-02 20:00:00+00:00,2022-10-02 22:00:00+02:00,45986.2725,45.9862725,11.0,89,1,0,22,6,10
2022-10-02 21:00:00+00:00,2022-10-02 23:00:00+02:00,43592.975,43.592974999999996,11.1,90,1,0,23,6,10
2022-10-02 22:00:00+00:00,2022-10-03 00:00:00+02:00,40839.2975,40.8392975,10.7,92,0,0,0,0,10
2022-10-02 23:00:00+00:00,2022-10-03 01:00:00+02:00,39444.54,39.44454,10.3,93,0,0,1,0,10
