"iteration","replication","scenario","contamination","percentage_contamination","shift_k","var_scenario","innov_dist","n","loss","bias_teta","bias_lin_teta","sq_error_teta","sq_error_lin_teta","k_rate"
904,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",0.0701641220217,0.0748596279614415,0.00492300401907601,0.00560396389852544,0.6089
904,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0535592241285331,-0.0212646526964041,0.00286859048925044,0.000452185454298686,0.6498
904,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",0.050673741732855,0.0579796322840254,0.00256782810120809,0.0033616377597908,0.5768
904,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",-0.261358593160023,-0.224835919221975,0.0683083142185863,0.0505511905723904,0.588
904,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",0.0979478875478481,0.0975653419423884,0.00959378867508589,0.00951899594833518,0.6089
904,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.170306136111608,-0.175487401845686,0.0290041799972656,0.0307958282065492,0.5663
904,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0190577443514901,-0.0139368146496057,0.000363197619766753,0.000194234802577465,0.51
904,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",0.337139412178267,0.1559579795207,0.113662983243907,0.0243228913761792,0.5396
904,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",-0.204419204625156,-0.180342251662963,0.0417872112195815,0.0325233277348674,0.6089
904,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",0.00773770645470062,0.00284979565230536,5.98721011791157e-05,8.12133525989856e-06,0.6498
904,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0165656720706901,-0.000611831632529203,0.000274421491153642,3.74337946563349e-07,0.5768
904,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",-0.16079178892485,0.0402548857905866,0.0258539993856535,0.00162045583001317,0.6394
904,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",0.0771353924177951,0.108748943033999,0.00594986876344724,0.0118263326110119,0.6477
904,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0715808671242074,0.115121985074915,0.00512382053825344,0.013253071447589,0.6129
904,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0189841732058528,-0.00936524267690231,0.000360398832309818,8.77077703972723e-05,0.5768
904,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.825049053554548,1.35488595369828,0.680705940771255,1.83571594752889,0.6394
904,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",0.0929878275927089,0.10869098460733,0.00864673608041136,0.0118137301349108,0.6089
904,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0720926587126255,0.136953175958742,0.0051973514402551,0.0187561724051861,0.6498
904,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0389967627041633,-0.0567852402299852,0.00152074750140482,0.00322456350797713,0.5768
904,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.286092916194122,-0.132509269413156,0.0818491566964569,0.0175587064804083,0.6394
904,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.260699741433018,-0.100713617590397,0.0679643551832422,0.0101432327681447,0.6477
904,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0979744062066148,0.155711237621476,0.00959898427153876,0.0242459895216117,0.6498
904,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0362064258815003,0.0545232717439995,0.00131090527511258,0.00297278716167002,0.6497
904,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",0.0536975326991165,0.155889570246054,0.00288342501797268,0.0243015581114995,0.6394
904,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",0.107854710036352,0.0824023256902688,0.0116326384770256,0.00679014327916513,0.6089
904,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0437043616200429,-0.0411265538659539,0.00191007122461548,0.00169139343288921,0.6129
904,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.106772518320862,-0.0794241012267319,0.0114003706685789,0.00630818785567415,0.6497
905,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.042359824886156,-0.0329943238983687,0.0017943547643858,0.00108862540951046,0.6394
905,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0564115446921008,-0.000409665766200067,0.00318226237454888,1.67826039996288e-07,0.6089
905,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0145477390681256,0.0106913047240778,0.000211636711994268,0.000114303996703089,0.6498
905,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0101190249302974,0.00471100638981886,0.000102394665539981,2.21935812049142e-05,0.5768
905,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.152829996753745,-0.150958197695055,0.0233570079077497,0.0227883774513393,0.588
905,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0237010817882439,-0.00630933699838049,0.000561741277933028,3.98077333591329e-05,0.5577
905,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0512487050837777,0.00206992336891043,0.00262642977276402,4.28458275316151e-06,0.6498
905,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.00910048525687024,0.0246984463695769,8.28188319105126e-05,0.000610013253070867,0.5768
905,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.0582479708960643,0.137345974407016,0.00339282611350876,0.0188639166858128,0.5396
905,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.111465532079682,-0.0773177504350081,0.0124245648418066,0.0059780345323302,0.6089
905,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0108572752853466,0.0245684115204009,0.000117880426621799,0.000603606844635768,0.5663
905,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0261608270945831,0.0416075346207381,0.000684388874272674,0.00173118693721592,0.6185
905,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",0.309102754455442,0.357805521506361,0.0955445128119411,0.128024791220439,0.6394
905,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.134113504482862,-0.176023906723197,0.0179864320846746,0.0309844157380968,0.5577
905,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0139270774228522,0.00127585088921454,0.00019396348554212,1.62779549150954e-06,0.4924
905,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.00780657713169423,0.00759683175169957,6.09426465130913e-05,5.77118526636308e-05,0.5768
905,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.326875279407796,-0.371644079974909,0.106847448287925,0.138119322180396,0.6394
905,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0374615399939525,0.108251941798771,0.0014033669787185,0.0117184829032044,0.6477
905,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0706912979884849,-0.0192439916331944,0.00499725961129677,0.000370331213978456,0.6498
905,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0099039587638885,0.00617415209883282,9.80883991968038e-05,3.81201541395217e-05,0.5768
905,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0289618653853017,0.010698373895443,0.000838789646596337,0.000114455204006697,0.588
905,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.156481834454391,-0.107829642849301,0.0244865645142115,0.0116272318770077,0.482
905,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0338134289064592,-0.0133326103567391,0.00114334797441217,0.000177758498924627,0.6498
905,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0414316636603968,-0.0356889274122575,0.00171658275366824,0.00127369953983739,0.5768
905,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.338432030620918,-0.23820362732784,0.114536239350198,0.0567409680721404,0.588
905,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0584455294587356,-0.0465647723174268,0.00341587991371194,0.0021682780209738,0.6477
905,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0525639164955529,0.0281302137731654,0.00276296531735146,0.000791308926923987,0.6498
905,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0581161036659206,-0.0533532245237117,0.00337748150530802,0.00284656656707759,0.6497
905,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.660682196138834,-0.5781502793098,0.436500964294833,0.334257745466,0.5396
905,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.128976894232556,-0.0746467675400151,0.0166350392458759,0.00557213990417306,0.6477
905,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0106637469312409,0.0413768981200345,0.000113715498613551,0.00171204769803572,0.5663
905,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.00106639546162446,0.0129518485271066,1.13719928057324e-06,0.000167750380269114,0.5768
905,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.102449727170217,0.172938155501262,0.0104959465972519,0.0299076056281786,0.6394
905,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0396239298081533,0.0277353563888181,0.00157005581344146,0.000769249994014755,0.6477
905,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.120218132996852,-0.0209718815422418,0.0144523995012487,0.000439819815421821,0.6129
905,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0410342832705644,-0.0377679142979951,0.00168381240352892,0.0014264153504207,0.5768
905,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",0.149077676670726,0.119547144935562,0.0222241536815416,0.0142915198622443,0.6394
905,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",0.115959673640274,0.135742773901279,0.0134466459107589,0.0184261006664137,0.6477
905,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",0.0417146535789984,0.0358018345064193,0.00174011232321585,0.00128177135402504,0.6129
905,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0355251473320764,-0.0349377382150303,0.00126203609296573,0.00122064555158199,0.6185
905,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",0.0864206843592262,-0.0522930194612637,0.00746853468511701,0.00273455988437611,0.588
905,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",-0.17871008689688,-0.1757984448195,0.0319372951586904,0.030905093200955,0.6089
905,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0604821038388269,-0.035819790272175,0.00365808488477064,0.0012830573751426,0.6498
905,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0598614401589941,-0.0593938050789156,0.00358339201790883,0.00352762408175222,0.51
905,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",-0.0897573124489827,0.0169875807469038,0.00805637513806431,0.000288577899632575,0.588
905,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",-0.139316546107521,-0.152259074434114,0.0194091000193289,0.0231828257475331,0.482
905,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0433297671427036,-0.0119244278018528,0.00187746872064092,0.000142191978401601,0.6129
905,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",0.000422050772390603,0.0224423993737705,1.78126854475505e-07,0.000503661289651815,0.6185
905,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",0.0601451051208552,0.0127091883564201,0.00361743366999872,0.000161523468678964,0.6394
905,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0489496987022232,-0.112895287317686,0.00239607300303843,0.0127453458985428,0.5577
905,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0433692170579717,0.0530363184308177,0.00188088898822146,0.0028128510726951,0.6129
905,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0656693183471053,-0.0641353899046644,0.00431245937217347,0.00411334823822332,0.6497
905,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",-0.393515591357026,-0.283588638209823,0.15485452064107,0.0804225157217017,0.588
905,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",0.0425146199715898,-0.0203737914035793,0.00180749291132871,0.000415091376156562,0.482
905,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",0.00481146608799521,-0.017683200407978,2.31502059159279e-05,0.000312695576668713,0.6129
905,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0193638726464603,0.00378632199051859,0.000374959563868333,1.43362342158847e-05,0.6185
905,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",-0.42894991631824,-0.208691276172836,0.183998030709425,0.0435520487506468,0.588
905,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",0.0393252491139355,0.0375969683465091,0.00154647521787309,0.0014135320288484,0.6089
905,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0805630102424785,-0.0440513098838523,0.00649039861932969,0.00194051790248318,0.6129
905,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0142257750781007,-0.005167894473047,0.000202372676572712,2.67071332845497e-05,0.5768
905,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.238647006253629,0.130061655459711,0.0569523935938195,0.0169160342209205,0.588
905,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",0.13048352430852,0.140024269671219,0.0170259501159721,0.0196067960969582,0.6477
905,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0974378075178778,0.0827896329768745,0.009494126333891,0.00685412332844558,0.6129
905,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.00981914689647381,-0.000760578778524531,9.64156457745313e-05,5.78480078341868e-07,0.6497
905,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.236909867245976,-0.13444037337323,0.0561262851985061,0.0180742139927336,0.588
905,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.081233833203133,-0.0046106613165503,0.00659893565687444,2.12581977759334e-05,0.6089
905,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0202109177704323,0.0928885821431407,0.000408481197123175,0.00862828869256299,0.6498
905,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0238774703941076,0.0418554402960318,0.000570133592421487,0.00175187788237468,0.6185
905,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",-0.0292742492254084,0.249708154598146,0.000856981667711327,0.0623541624728115,0.588
905,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",0.0919867343907566,0.131563520791726,0.00846155930387559,0.017308960003115,0.6477
905,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.102871024920755,-0.0755806218892531,0.0105824477682466,0.00571243040516624,0.6498
905,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0443646186789449,-0.0402755819372831,0.00196821939052818,0.00162212250038681,0.5768
906,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.116046739318424,0.0148615842455399,0.0134668457064383,0.000220866686287279,0.5396
906,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0813701570064284,-0.0334803604382412,0.0066211024512508,0.00112093453507455,0.482
906,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0998185963875631,0.0821253732458328,0.00996375218478323,0.00674457693076735,0.4924
906,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0320506244558619,0.0325552242135768,0.00102724252801069,0.00105984262359626,0.6185
906,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.0946851212012547,0.102206904846395,0.0089652721768963,0.0104462513982801,0.3495
906,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.120748758465455,-0.128011811629538,0.0145802626709489,0.0163870239166762,0.5577
906,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0557231317197333,-0.0157718625580146,0.00310506740865475,0.000248751648548903,0.6498
906,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0111939113838467,-0.000621946193939904,0.000125303652069413,3.86817068156333e-07,0.5768
906,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.185260909697503,0.23512965654471,0.0343216046619463,0.0552859553868331,0.4515
906,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.116262956012599,0.14340466913504,0.0135170749407876,0.0205648991297304,0.5577
906,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0360462282950214,0.0691687721059995,0.0012993305742968,0.00478431903465169,0.5663
906,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0180251963018634,0.0315452978829366,0.000324907701720712,0.000995105818523207,0.5768
906,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.104903011954986,-0.110176945009136,0.011004641917228,0.0121389592115461,0.5396
906,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.121647622303423,-0.148003429761279,0.0147981440120761,0.0219050152211017,0.482
906,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0286771444122032,0.0243679543537394,0.000822378611638358,0.000593797199385925,0.6129
906,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.00966729447189182,-0.0094516296792959,9.34565824062702e-05,8.93333035945472e-05,0.5768
906,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",0.139055091282808,0.130567452335528,0.0193363184116701,0.0170478596093905,0.6394
906,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.08365864784411,-0.100134847038822,0.00699876935910481,0.0100269875914884,0.6089
906,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0804730303025264,-0.0556739575391066,0.00647590860607133,0.00309958954806624,0.5663
906,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0237623771158973,-0.0185967085928188,0.000564650566198122,0.000345837570486219,0.5768
906,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0576533800861943,0.0482416308569404,0.00332391223536318,0.0023272549477373,0.5396
906,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0753887576835774,0.152001943070046,0.00568346478507315,0.0231045906970695,0.6089
906,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0100107899442373,0.0519887832995874,0.000100215915307642,0.00270283358897146,0.6498
906,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0494146069279475,-0.0461721471065622,0.00244180337784356,0.00213186716843002,0.5768
906,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.15238156254337,-0.0178222907880735,0.023220140603159,0.000317634048934651,0.4515
906,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.133506471649457,0.160273068300819,0.0178239779722873,0.0256874564225591,0.6477
906,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0724944479736456,0.0101413377541321,0.00525544498700361,0.000102846731443384,0.6498
906,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0133238931312499,0.0177413068851844,0.000177526128172967,0.000314753969994291,0.6497
906,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.254091347738551,0.060085353156644,0.0645624129955933,0.00361024966395863,0.6394
906,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0701920579187925,0.0279770898081679,0.00492692499487512,0.000782717554134294,0.6477
906,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.116242167363263,-0.0563840299805672,0.0135122414733089,0.0031791588368495,0.6498
906,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0633553778004785,-0.0336500469539956,0.00401390389624137,0.00113232566000611,0.6497
906,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.112548570609444,-0.238215867344581,0.0126671807462289,0.0567467994547308,0.6394
906,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.12375228888892,-0.109642464194667,0.0153146290052468,0.0120214699546787,0.6477
906,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0297356125891343,0.0913487401721735,0.00088420665605108,0.00834459233104326,0.6498
906,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0423851670065743,-0.0369432419400193,0.00179650238217519,0.0013648031250388,0.6185
906,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",-0.0143940507252511,-0.058861717827542,0.000207188696281103,0.00346470182560918,0.6394
906,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",-0.10434506085793,-0.149802262549506,0.0108878917254452,0.0224407178649511,0.6477
906,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",0.0290454063245738,0.0343995065973781,0.000843635628559591,0.00118332605414306,0.5663
906,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0419680141271374,-0.0416655780076406,0.0017613142097756,0.00173602039071078,0.5768
906,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",-0.253253815276721,-0.116315375578221,0.0641374949522153,0.0135292665959026,0.6394
906,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",-0.104805527848429,-0.115237749815619,0.0109841986675879,0.0132797389825673,0.5577
906,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0764359223662058,-0.0687427742953433,0.00584245022797265,0.00472556901782051,0.6129
906,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",0.0510677855359327,0.0680685668281655,0.00260791871954402,0.00463332979004043,0.51
906,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",-0.0168334526596024,0.170208268349212,0.000283365128443075,0.0289708546144374,0.5396
906,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",-0.000801221169220323,0.0437327210865325,6.41955362006782e-07,0.00191255089363244,0.6477
906,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0409239764288309,-0.0400214436979971,0.00167477184674751,0.00160171595567196,0.6129
906,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0412664502250059,-0.0253453039951411,0.00170291991417289,0.000642384434606116,0.6185
906,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",0.0172765908258882,-0.139157603739595,0.000298480590565165,0.0193648386785461,0.6394
906,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",0.0784341408097108,0.0821209790446766,0.00615191444455754,0.00674385519925622,0.6477
906,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0923571688107031,0.0724540345808931,0.00852984663072871,0.00524958712704925,0.5663
906,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0296357462999393,0.0305159117840082,0.000878277458754364,0.000931220872009369,0.5768
906,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",-0.0301656647247461,-0.209791590416446,0.000909967328285793,0.0440125114094618,0.4515
906,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0602574971502124,-0.0502311608688906,0.00363096596280786,0.00252316952223636,0.6089
906,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.108593074482988,-0.0836441469418541,0.0117924558256678,0.00699634331763048,0.5663
906,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.00208553867492295,0.0119255433593977,4.34947156459937e-06,0.000142218584416874,0.5768
906,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",0.284885846430355,0.327424873924845,0.0811599454963396,0.107207048064701,0.6394
906,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0121484165132662,-0.0372129908089333,0.000147584023779799,0.00138480668494575,0.5577
906,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0799169151342646,-0.090888730371676,0.00638671332457726,0.00826076130857522,0.6498
906,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0376658992359395,0.0398233526673413,0.00141871996525195,0.00158589941766744,0.6185
906,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",-0.0550575553134138,-0.148902244597753,0.00303133439708962,0.0221718784462491,0.6394
906,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",-0.138879396249194,-0.0692511251600879,0.0192874867025405,0.00479571833593816,0.6477
906,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0372482445497695,0.032336154283593,0.00138743172203943,0.00104562687385233,0.6498
906,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0104807333234328,0.00488225496362017,0.000109845770996915,2.38364135297938e-05,0.6497
906,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",0.171070506675649,0.0827250297231397,0.0292651182542632,0.00684343054269434,0.4515
906,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",0.107496433319545,0.0966098969012716,0.0115554831764234,0.00933347217927434,0.6089
906,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",0.050674422473916,0.104719825923356,0.00256789709306492,0.0109662419414179,0.6498
906,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0409354372985076,-0.0181006521261818,0.00167571002682004,0.000327633607393049,0.6497
906,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",0.0613213009101369,-0.155866622331648,0.00376030194531156,0.0242944039570766,0.588
906,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",0.0525490794182922,-0.016329505607957,0.00276140574770998,0.0002666527534003,0.6477
906,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0646675994642678,0.0961727569179354,0.00418189842047097,0.0092491991731963,0.6129
906,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0179877105956707,-0.0020463974569766,0.000323557732473605,4.1877425519203e-06,0.6497
907,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.312782171512312,-0.24613396006451,0.0978326868159572,0.0605819262970378,0.6394
907,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0374324089947088,-0.0468850142547326,0.00140118524314715,0.00219820456166648,0.6477
907,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0347192177640159,0.0472844753150449,0.00120542408214516,0.00223582160581909,0.6498
907,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0251134704061635,-0.0269523079362677,0.000630686395841249,0.000726426903091398,0.51
907,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.103817210592395,-0.0536361806780961,0.0107780132151857,0.00287683987773337,0.6394
907,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.062972763461557,-0.0384913197541135,0.00396556893798521,0.00148158169641341,0.482
907,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.00480227897852831,0.0205903181786127,2.30618833876149e-05,0.00042396120269651,0.5663
907,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0140212301734178,-0.00397530346624908,0.000196594895575963,1.5803037648772e-05,0.5768
907,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.0300646842594208,-0.0647640604464654,0.000903885239618666,0.00419438352551343,0.6394
